,Year,Flights Flown,Month,Price,KM
3389,2023,64,9,920.2586844,1573
3390,2010,240,4,113.9060543,755
3391,2011,244,4,194.6189516,755
3392,2012,241,4,108.687251,755
3393,2013,254,4,160.5856031,755
3394,2014,261,4,182.305949,755
3395,2015,234,4,166.5786047,755
3396,2016,247,4,172.6206262,755
3397,2017,254,4,144.0704607,755
3398,2018,212,4,158.4707965,755
3399,2019,234,4,226.6672474,755
3400,2021,189,4,237.8771044,755
3401,2022,255,4,99.84932593,755
3402,2023,259,4,138.1211668,755
3403,2010,241,8,171.0694301,755
3404,2011,250,8,165.4128257,755
3405,2012,253,8,134.6777996,755
3406,2013,267,8,185.6365385,755
3407,2014,256,8,170.9304511,755
3408,2015,246,8,152.8537037,755
3409,2016,277,8,140.6672761,755
3410,2017,272,8,148.1885099,755
3411,2018,228,8,179.9594714,755
3412,2019,251,8,143.0519931,755
3413,2020,35,8,178.1858864,755
3414,2021,22,8,198.6883876,755
3415,2022,244,8,251.6892523,755
3416,2023,258,8,165.4397635,755
3417,2010,238,12,141.4881321,755
3418,2011,246,12,221.4849699,755
3419,2012,266,12,230.4235294,755
3420,2013,265,12,157.5209924,755
3421,2014,242,12,167.9849906,755
3422,2015,266,12,126.4778598,755
3423,2016,270,12,144.9872727,755
3424,2017,249,12,154.7511151,755
3425,2018,249,12,231.7361963,755
3426,2019,241,12,195.0413081,755
3427,2020,165,12,151.5981229,755
3428,2021,110,12,171.8474856,755
3429,2022,247,12,263.1146789,755
3430,2023,238,12,239.5055107,755
3431,2010,201,2,129.3193277,755
3432,2011,213,2,167.9369278,755
3433,2012,218,2,151.2432432,755
3434,2013,223,2,147.5507813,755
3435,2014,229,2,169.8975332,755
3436,2015,207,2,175.5299625,755
3437,2016,245,2,178.4306839,755
3438,2017,237,2,149.3954751,755
3439,2018,206,2,146.6092362,755
3440,2019,231,2,149.5863278,755
3441,2020,226,2,141.5797599,755
3442,2021,141,2,168.4970314,755
3443,2022,138,2,133.2493866,755
3444,2023,245,2,202.5701357,755
3445,2010,210,1,114.6239496,755
3446,2011,207,1,148.0122075,755
3447,2012,245,1,126.036036,755
3448,2013,268,1,174.875,755
3449,2014,261,1,156.6242884,755
3450,2015,241,1,167.670412,755
3451,2016,258,1,165.5009242,755
3452,2017,275,1,149.3954751,755
3453,2018,207,1,146.6092362,755
3454,2019,244,1,149.5863278,755
3455,2020,239,1,152.3782161,755
3456,2021,125,1,149.5114504,755
3457,2022,153,1,138.8837772,755
3458,2023,245,1,169.8634992,755
3459,2024,235,1,134.4996358,755
3460,2010,250,7,142.0746114,755
3461,2011,252,7,137.3767535,755
3462,2012,251,7,123.6836935,755
3463,2013,272,7,145.2807692,755
3464,2014,264,7,155.1522556,755
3465,2015,256,7,168.3981481,755
3466,2016,270,7,140.6672761,755
3467,2017,263,7,160.7468582,755
3468,2018,228,7,165.1682819,755
3469,2019,257,7,179.4211438,755
3470,2020,53,7,173.3700516,755
3471,2021,99,7,183.4945698,755
3472,2022,240,7,183.046729,755
3473,2023,258,7,171.6437546,755
3474,2010,227,6,128.5093946,755
3475,2011,218,6,222.8245968,755
3476,2012,229,6,150.4900398,755
3477,2013,236,6,215.0214008,755
3478,2014,240,6,169.095373,755
3479,2015,234,6,205.6204651,755
3480,2016,255,6,141.7034991,755
3481,2017,249,6,161.7633243,755
3482,2018,203,6,180.7557522,755
3483,2019,230,6,198.6385017,755
3484,2021,203,6,148.3787879,755
3485,2022,230,6,201.9175258,755
3486,2023,259,6,131.8429319,755
3487,2010,229,3,114.6239496,755
3488,2011,242,3,224.8646999,755
3489,2012,242,3,179.2512513,755
3490,2013,263,3,161.2128906,755
3491,2014,251,3,222.9905123,755
3492,2015,235,3,214.8277154,755
3493,2016,272,3,152.5711645,755
3494,2017,262,3,174.7167421,755
3495,2018,224,3,241.035524,755
3496,2019,245,3,179.0131464,755
3497,2020,188,3,194.3722127,755
3498,2021,167,3,168.4970314,755
3499,2022,195,3,204.3736885,755
3500,2023,271,3,158.2579186,755
3501,2010,237,5,157.7160752,755
3502,2011,229,5,208.7217742,755
3503,2012,236,5,136.5557769,755
3504,2013,255,5,160.5856031,755
3505,2014,246,5,182.305949,755
3506,2015,234,5,239.4567442,755
3507,2016,255,5,167.4677716,755
3508,2017,251,5,181.9837398,755
3509,2018,216,5,158.4707965,755
3510,2019,246,5,119.4268293,755
3511,2021,212,5,184.8846801,755
3512,2022,260,5,154.2117367,755
3513,2023,276,5,156.9558714,755
3514,2010,246,11,170.3632611,755
3515,2011,247,11,235.503006,755
3516,2012,255,11,175.5607843,755
3517,2013,259,11,157.5209924,755
3518,2014,232,11,154.8611632,755
3519,2015,246,11,165.195572,755
3520,2016,268,11,157.7054545,755
3521,2017,257,11,159.7430865,755
3522,2018,252,11,148.3602103,755
3523,2019,249,11,142.0671256,755
3524,2020,99,11,163.5349829,755
3525,2021,21,11,205.2943116,755
3526,2022,269,11,162.5749235,755
3527,2023,236,11,183.9977957,755
3528,2010,248,10,155.9256966,755
3529,2011,247,10,235.503006,755
3530,2012,248,10,134.4137255,755
3531,2013,266,10,157.5209924,755
3532,2014,248,10,175.8592871,755
3533,2015,253,10,178.101476,755
3534,2016,271,10,150.0745455,755
3535,2017,256,10,184.7029438,755
3536,2018,220,10,194.9526731,755
3537,2019,253,10,134.8433735,755
3538,2020,22,10,185.0213311,755
3539,2021,27,10,205.2943116,755
3540,2022,261,10,168.9923547,755
3541,2023,267,10,182.9698751,755
3542,2010,234,9,171.0694301,755
3543,2011,242,9,235.503006,755
3544,2012,242,9,203.3909627,755
3545,2013,262,9,158.7326923,755
3546,2014,251,9,136.7443609,755
3547,2015,246,9,165.8074074,755
3548,2016,276,9,176.4734918,755
3549,2017,248,9,173.3052065,755
3550,2018,214,9,165.1682819,755
3551,2019,246,9,153.9627383,755
3552,2020,21,9,195.0413081,755
3553,2021,23,9,231.4135338,755
3554,2022,244,9,236.4353583,755
3555,2023,251,9,171.6437546,755
3556,2010,180,4,589.9749478,3615
3557,2011,203,4,631.8064516,3615
3558,2012,219,4,331.6354582,3615
3559,2013,235,4,568.8540856,3615
3560,2014,241,4,705.4447592,3615
3561,2015,229,4,733.9869767,3615
3562,2016,239,4,770.3517495,3615
3563,2017,237,4,755.7380307,3615
3564,2018,251,4,797.3061947,3615
3565,2019,252,4,871.3283972,3615
3566,2020,25,4,843.8024476,3615
3567,2021,62,4,652.3956229,3615
3568,2022,183,4,596.8770817,3615
3569,2023,283,4,646.65819,3615
3570,2010,186,8,663.9813472,3615
3571,2011,224,8,232.6993988,3615
3572,2012,225,8,533.2141454,3615
3573,2013,234,8,629.55,3615
3574,2014,214,8,683.7218045,3615
3575,2015,243,8,696.9092593,3615
3576,2016,245,8,700.7787934,3615
3577,2017,264,8,666.8608528,3615
3578,2018,258,8,739.5594714,3615
3579,2019,256,8,800.1213172,3615
3580,2020,47,8,830.7314974,3615
3581,2021,45,8,642.8153718,3615
3582,2022,256,8,768.1425234,3615
3583,2023,291,8,608.0014708,3615
3584,2010,184,12,820.0536636,3615
3585,2011,228,12,639.2224449,3615
3586,2012,240,12,669.3254902,3615
3587,2013,256,12,638.0935115,3615
3588,2014,229,12,826.8011257,3615
3589,2015,251,12,740.798893,3615
3590,2016,248,12,831.7690909,3615
3591,2017,262,12,848.6351472,3615
3592,2018,266,12,1027.486415,3615
3593,2019,265,12,1011.325301,3615
3594,2020,154,12,880.940273,3615
3595,2021,150,12,662.016488,3615
3596,2022,293,12,1270.651376,3615
3597,2023,289,12,870.6487877,3615
3598,2010,168,2,643.657563,3615
3599,2011,190,2,481.0396745,3615
3600,2012,207,2,501.3433433,3615
3601,2013,204,2,502.765625,3615
3602,2014,213,2,542.8757116,3615
3603,2015,204,2,770.2359551,3615
3604,2016,230,2,708.5508318,3615
3605,2017,223,2,630.4995475,3615
3606,2018,234,2,631.1651865,3615
3607,2019,237,2,673.138475,3615
3608,2020,242,2,827.8816467,3615
3609,2021,58,2,721.452078,3615
3610,2022,45,2,630.0581114,3615
3611,2023,261,2,588.719457,3615
3612,2010,186,1,643.657563,3615
3613,2011,183,1,574.9704985,3615
3614,2012,225,1,501.3433433,3615
3615,2013,241,1,543.7519531,3615
3616,2014,255,1,522.9658444,3615
3617,2015,233,1,770.2359551,3615
3618,2016,254,1,677.5194085,3615
3619,2017,242,1,688.7384615,3615
3620,2018,255,1,606.3161634,3615
3621,2019,256,1,796.9763365,3615
3622,2020,256,1,791.8867925,3615
3623,2021,123,1,424.8023749,3615
3624,2022,15,1,535.2106538,3615
3625,2023,324,1,768.0784314,3615
3626,2024,306,1,714.2745812,3615
3627,2010,186,7,663.9813472,3615
3628,2011,222,7,529.8817635,3615
3629,2012,225,7,478.2436149,3615
3630,2013,238,7,704.8807692,3615
3631,2014,213,7,670.5733083,3615
3632,2015,242,7,774.6314815,3615
3633,2016,241,7,764.7184644,3615
3634,2017,260,7,575.1723519,3615
3635,2018,260,7,701.0654009,3615
3636,2019,262,7,800.1213172,3615
3637,2020,46,7,830.7314974,3615
3638,2021,83,7,642.8153718,3615
3639,2022,266,7,708.2165109,3615
3640,2023,276,7,647.2934146,3615
3641,2010,179,6,946.2964509,3615
3642,2011,187,6,561.2923387,3615
3643,2012,200,6,565.7310757,3615
3644,2013,225,6,541.6361868,3615
3645,2014,227,6,671.0972616,3615
3646,2015,237,6,843.304186,3615
3647,2016,230,6,770.3517495,3615
3648,2017,242,6,755.7380307,3615
3649,2018,235,6,765.0920531,3615
3650,2019,243,6,804.3031359,3615
3651,2021,191,6,647.6851852,3615
3652,2022,261,6,612.409199,3615
3653,2023,273,6,760.7127898,3615
3654,2010,186,3,820.0021008,3615
3655,2011,212,3,674.5940997,3615
3656,2012,217,3,557.3593594,3615
3657,2013,223,3,735.0214844,3615
3658,2014,241,3,647.7343454,3615
3659,2015,231,3,843.5917603,3615
3660,2016,247,3,708.5508318,3615
3661,2017,246,3,871.0642443,3615
3662,2018,244,3,934.3232682,3615
3663,2019,261,3,734.4566082,3615
3664,2020,232,3,977.8602058,3615
3665,2021,146,3,804.5139949,3615
3666,2022,108,3,761.0266425,3615
3667,2023,288,3,989.6500679,3615
3668,2010,186,5,721.4050104,3615
3669,2011,204,5,476.6754032,3615
3670,2012,204,5,443.1095618,3615
3671,2013,232,5,514.4182879,3615
3672,2014,234,5,541.6336166,3615
3673,2015,234,5,778.2344186,3615
3674,2016,237,5,641.5303867,3615
3675,2017,235,5,667.2737127,3615
3676,2018,254,5,611.5982301,3615
3677,2019,262,5,804.3031359,3615
3678,2021,152,5,647.6851852,3615
3679,2022,247,5,574.6772482,3615
3680,2023,286,5,552.4846672,3615
3681,2010,180,11,661.2404541,3615
3682,2011,214,11,552.3106212,3615
3683,2012,227,11,614.4627451,3615
3684,2013,251,11,707.509542,3615
3685,2014,213,11,845.1744841,3615
3686,2015,239,11,642.7140221,3615
3687,2016,233,11,696.9563636,3615
3688,2017,250,11,747.5477252,3615
3689,2018,258,11,839.890447,3615
3690,2019,251,11,860.8304647,3615
3691,2020,83,11,880.940273,3615
3692,2021,148,11,505.1624073,3615
3693,2022,283,11,1016.093272,3615
3694,2023,288,11,784.3034533,3615
3695,2010,186,10,661.2404541,3615
3696,2011,219,10,524.2745491,3615
3697,2012,240,10,585.6598039,3615
3698,2013,251,10,638.0935115,3615
3699,2014,232,10,739.9607598,3615
3700,2015,252,10,642.7140221,3615
3701,2016,245,10,735.1109091,3615
3702,2017,266,10,758.779661,3615
3703,2018,263,10,772.4294654,3615
3704,2019,263,10,794.6127367,3615
3705,2020,42,10,880.940273,3615
3706,2021,59,10,546.6826051,3615
3707,2022,268,10,791.4724847,3615
3708,2023,302,10,616.752388,3615
3709,2010,180,9,778.5108808,3615
3710,2011,215,9,552.3106212,3615
3711,2012,221,9,519.4715128,3615
3712,2013,236,9,643.0019231,3615
3713,2014,220,9,788.9097744,3615
3714,2015,237,9,735.7703704,3615
3715,2016,242,9,700.7787934,3615
3716,2017,257,9,679.4192011,3615
3717,2018,244,9,774.0722467,3615
3718,2019,255,9,800.1213172,3615
3719,2020,44,9,830.7314974,3615
3720,2021,48,9,596.0651629,3615
3721,2022,265,9,1000.230522,3615
3722,2023,297,9,706.2209904,3615
3723,2010,58,4,201.526096,895
3724,2011,60,4,265.1330645,895
3725,2012,78,4,206.2270916,895
3726,2013,80,4,242.2392996,895
3727,2014,81,4,221.9376771,895
3728,2015,80,4,174.3869767,895
3729,2016,59,4,293.7127072,895
3730,2017,81,4,189.5663957,895
3731,2018,68,4,257.5150442,895
3732,2019,85,4,180.358885,895
3733,2021,75,4,315.5993266,895
3734,2022,122,4,184.1665345,895
3735,2023,121,4,243.8047868,895
3736,2010,62,8,200.0642487,895
3737,2011,63,8,291.5751503,895
3738,2012,85,8,258.3614931,895
3739,2013,84,8,282.5038365,895
3740,2014,83,8,260.3402256,895
3741,2015,83,8,191.7148148,895
3742,2016,63,8,265.9890311,895
3743,2017,79,8,243.6319569,895
3744,2018,62,8,295.8237885,895
3745,2019,72,8,220.6395147,895
3746,2020,46,8,276.9104991,895
3747,2021,60,8,295.695071,895
3748,2022,85,8,452.1690031,895
3749,2023,92,8,311.2335551,895
3750,2010,62,12,329.1764706,895
3751,2011,62,12,529.8817635,895
3752,2012,83,12,477.3058824,895
3753,2013,82,12,464.5534351,895
3754,2014,85,12,346.4690432,895
3755,2015,84,12,216.8191882,895
3756,2016,80,12,315.4109091,895
3757,2017,90,12,336.9580731,895
3758,2018,86,12,459.7940403,895
3759,2019,83,12,457.5043029,895
3760,2020,72,12,248.2866894,895
3761,2021,134,12,169.5408079,895
3762,2022,108,12,517.6727829,895
3763,2023,114,12,310.4320353,895
3764,2010,55,2,232.1869748,895
3765,2011,53,2,239.0966429,895
3766,2012,62,2,263.2752753,895
3767,2013,72,2,229.5234375,895
3768,2014,71,2,209.7172676,895
3769,2015,72,2,259.3651685,895
3770,2016,74,2,191.3604436,895
3771,2017,52,2,215.2307692,895
3772,2018,71,2,186.3676732,895
3773,2019,64,2,172.8825592,895
3774,2020,62,2,297.5574614,895
3775,2021,56,2,215.9609839,895
3776,2022,72,2,149.0460048,895
3777,2023,76,2,245.8273002,895
3778,2010,61,1,188.1008403,895
3779,2011,60,1,167.9369278,895
3780,2012,60,1,193.2552553,895
3781,2013,83,1,161.2128906,895
3782,2014,79,1,209.7172676,895
3783,2015,84,1,209.588015,895
3784,2016,82,1,230.1497227,895
3785,2017,75,1,258.2769231,895
3786,2018,95,1,178.9129663,895
3787,2019,86,1,185.1437336,895
3788,2020,87,1,230.3670669,895
3789,2021,70,1,231.3867684,895
3790,2022,123,1,133.2380952,895
3791,2023,99,1,211.0105581,895
3792,2024,113,1,197.6737072,895
3793,2010,62,7,272.5512953,895
3794,2011,61,7,235.503006,895
3795,2012,84,7,162.1630648,895
3796,2013,85,7,158.7326923,895
3797,2014,83,7,194.5977444,895
3798,2015,86,7,204.6685185,895
3799,2016,62,7,265.9890311,895
3800,2017,85,7,264.981149,895
3801,2018,71,7,281.0325991,895
3802,2019,79,7,363.6915078,895
3803,2020,44,7,281.7263339,895
3804,2021,73,7,331.9264829,895
3805,2022,90,7,354.1082555,895
3806,2023,102,7,293.6452402,895
3807,2010,56,6,201.526096,895
3808,2011,55,6,279.2358871,895
3809,2012,74,6,275.8984064,895
3810,2013,69,6,255.848249,895
3811,2014,77,6,248.3588291,895
3812,2015,78,6,234.2511628,895
3813,2016,53,6,267.9484346,895
3814,2017,71,6,275.5031617,895
3815,2018,57,6,380.0823009,895
3816,2019,61,6,263.2264808,895
3817,2021,61,6,474.5765993,895
3818,2022,89,6,391.631245,895
3819,2023,89,6,265.7681451,895
3820,2010,58,3,290.9684874,895
3821,2011,57,3,281.792472,895
3822,2012,80,3,305.2872873,895
3823,2013,85,3,300.5664063,895
3824,2014,79,3,209.7172676,895
3825,2015,80,3,248.8857678,895
3826,2016,77,3,243.0794824,895
3827,2017,51,3,189.9095023,895
3828,2018,65,3,308.1278863,895
3829,2019,71,3,147.1340929,895
3830,2020,59,3,205.170669,895
3831,2021,72,3,442.6013571,895
3832,2022,86,3,274.3801453,895
3833,2023,93,3,300.6900452,895
3834,2010,62,5,217.5167537,895
3835,2011,56,5,273.5947581,895
3836,2012,77,5,234.0956175,895
3837,2013,76,5,187.8035019,895
3838,2014,80,5,163.8111426,895
3839,2015,79,5,208.2232558,895
3840,2016,53,5,185.5027624,895
3841,2017,68,5,202.2041554,895
3842,2018,57,5,217.8973451,895
3843,2019,69,5,205.9503484,895
3844,2021,60,5,299.1127946,895
3845,2022,90,5,195.260904,895
3846,2023,94,5,218.6918474,895
3847,2010,60,11,242.5510836,895
3848,2011,59,11,333.6292585,895
3849,2012,82,11,244.1392157,895
3850,2013,77,11,197.5687023,895
3851,2014,80,11,236.2288931,895
3852,2015,82,11,229.7250923,895
3853,2016,60,11,272.1690909,895
3854,2017,81,11,167.2310437,895
3855,2018,75,11,252.5801928,895
3856,2019,72,11,264.8709122,895
3857,2020,60,11,315.1331058,895
3858,2021,130,11,159.1607585,895
3859,2022,88,11,452.4288991,895
3860,2023,81,11,337.1579721,895
3861,2010,62,10,256.9886481,895
3862,2011,61,10,375.6833667,895
3863,2012,84,10,178.3039216,895
3864,2013,83,10,264.3148855,895
3865,2014,85,10,233.6041276,895
3866,2015,83,10,294.2546125,895
3867,2016,64,10,284.8872727,895
3868,2017,84,10,229.6306869,895
3869,2018,82,10,308.9815951,895
3870,2019,76,10,298.5817556,895
3871,2020,67,10,280.5162116,895
3872,2021,127,10,209.9076669,895
3873,2022,97,10,537.9946483,895
3874,2023,97,10,456.3967671,895
3875,2010,57,9,301.546114,895
3876,2011,60,9,361.6653307,895
3877,2012,80,9,272.1041257,895
3878,2013,81,9,279.8,895
3879,2014,81,9,247.1917293,895
3880,2015,81,9,308.2981481,895
3881,2016,62,9,381.0804388,895
3882,2017,84,9,273.7719928,895
3883,2018,70,9,258.845815,895
3884,2019,77,9,254.5840555,895
3885,2020,58,9,205.8769363,895
3886,2021,94,9,227.9072682,895
3887,2022,94,9,625.4096573,895
3888,2023,91,9,430.1433851,895
3889,2010,396,4,128.5093946,518
3890,2011,348,4,251.0302419,518
3891,2012,355,4,266.1583566,518
3892,2013,416,4,198.6906615,518
3893,2014,412,4,235.1482531,518
3894,2015,379,4,283.704186,518
3895,2016,356,4,296.2891344,518
3896,2017,200,4,285.6260072,518
3897,2018,300,4,491.630885,518
3898,2019,311,4,431.3989547,518
3899,2020,49,4,376.6538462,518
3900,2021,229,4,322.6649832,518
3901,2022,212,4,310.6534417,518
3902,2023,297,4,416.4562453,518
3903,2010,387,8,85.79566839,518
3904,2011,369,8,249.5210421,518
3905,2012,424,8,241.870334,518
3906,2013,419,8,228.6826923,518
3907,2014,431,8,241.9323308,518
3908,2015,390,8,297.9351852,518
3909,2016,372,8,294.1224863,518
3910,2017,329,8,290.0978456,518
3911,2018,317,8,431.4096916,518
3912,2019,316,8,404.9098787,518
3913,2020,149,8,334.7005164,518
3914,2021,151,8,320.2389307,518
3915,2022,245,8,411.8551402,518
3916,2023,325,8,419.8033999,518
3917,2010,363,12,75.08977296,518
3918,2011,350,12,238.3066132,518
3919,2012,400,12,241.3960784,518
3920,2013,409,12,253.6354962,518
3921,2014,414,12,275.6003752,518
3922,2015,353,12,298.1263838,518
3923,2016,363,12,282.3436364,518
3924,2017,290,12,363.1659233,518
3925,2018,310,12,367.8352323,518
3926,2019,299,12,334.7005164,518
3927,2020,221,12,331.8447099,518
3928,2021,257,12,251.4278648,518
3929,2022,294,12,414.9938838,518
3930,2023,284,12,403.9728141,518
3931,2010,324,2,127.8497899,518
3932,2011,322,2,281.792472,518
3933,2012,353,2,257.6736737,518
3934,2013,359,2,232.2558594,518
3935,2014,377,2,249.5370019,518
3936,2015,339,2,275.0842697,518
3937,2016,357,2,297.3844732,518
3938,2017,328,2,281.0660633,518
3939,2018,256,2,334.2193606,518
3940,2019,293,2,331.051709,518
3941,2020,293,2,333.5523156,518
3942,2021,174,2,258.6785411,518
3943,2022,169,2,246.1517353,518
3944,2023,274,2,451.5625943,518
3945,2010,295,1,127.8497899,518
3946,2011,74,1,74.02033571,518
3947,2012,327,1,238.0680681,518
3948,2013,378,1,240.453125,518
3949,2014,391,1,236.2637571,518
3950,2015,418,1,275.0842697,518
3951,2016,321,1,297.3844732,518
3952,2017,306,1,265.8733032,518
3953,2018,284,1,323.0373002,518
3954,2019,310,1,316.3382997,518
3955,2020,307,1,364.7478559,518
3956,2021,197,1,225.4419084,518
3957,2022,204,1,246.1517353,518
3958,2023,303,1,388.2594268,518
3959,2024,282,1,382.1012382,518
3960,2010,391,7,112.9348187,518
3961,2011,364,7,238.3066132,518
3962,2012,403,7,247.367387,518
3963,2013,434,7,207.1596154,518
3964,2014,443,7,234.0432331,518
3965,2015,401,7,297.9351852,518
3966,2016,378,7,294.1224863,518
3967,2017,326,7,287.5861759,518
3968,2018,313,7,405.71,518
3969,2019,330,7,363.6915078,518
3970,2020,116,7,329.8846816,518
3971,2021,256,7,308.5513784,518
3972,2022,257,7,390.0638629,518
3973,2023,305,7,450.8233555,518
3974,2010,381,6,81.77870564,518
3975,2011,357,6,267.953629,518
3976,2012,376,6,268.248496,518
3977,2013,403,6,231.3521401,518
3978,2014,416,6,235.1482531,518
3979,2015,378,6,283.704186,518
3980,2016,374,6,296.2891344,518
3981,2017,316,6,285.6260072,518
3982,2018,296,6,369.732177,518
3983,2019,310,6,365.5923345,518
3984,2020,58,6,381.5454545,518
3985,2021,251,6,341.506734,518
3986,2022,263,6,357.2386994,518
3987,2023,308,6,420.6417352,518
3988,2010,358,3,158.710084,518
3989,2011,370,3,288.9084435,518
3990,2012,399,3,267.4904805,518
3991,2013,418,3,196.734375,518
3992,2014,426,3,236.2637571,518
3993,2015,429,3,275.0842697,518
3994,2016,372,3,297.3844732,518
3995,2017,347,3,311.4515837,518
3996,2018,295,3,447.2824156,518
3997,2019,321,3,353.1340841,518
3998,2020,259,3,369.5471698,518
3999,2021,225,3,282.4105174,518
4000,2022,217,3,327.4495561,518
4001,2023,310,3,377.7088989,518
4002,2010,392,5,55.49269311,518
4003,2011,366,5,228.4657258,518
4004,2012,404,5,266.1583566,518
4005,2013,428,5,208.2169261,518
4006,2014,438,5,198.1586402,518
4007,2015,396,5,283.704186,518
4008,2016,380,5,270.5248619,518
4009,2017,319,5,280.5582656,518
4010,2018,331,5,372.6539823,518
4011,2019,328,5,314.4094077,518
4012,2020,26,5,376.6538462,518
4013,2021,243,5,322.6649832,518
4014,2022,249,5,292.8913561,518
4015,2023,327,5,196.7284892,518
4016,2010,384,11,93.6997936,518
4017,2011,357,11,257.9318637,518
4018,2012,418,11,270.1990196,518
4019,2013,416,11,229.6068702,518
4020,2014,406,11,286.0994371,518
4021,2015,370,11,296.8357934,518
4022,2016,357,11,312.8672727,518
4023,2017,311,11,393.117752,518
4024,2018,312,11,306.5538826,518
4025,2019,304,11,339.5163511,518
4026,2020,193,11,331.8447099,518
4027,2021,248,11,251.4278648,518
4028,2022,290,11,542.2729358,518
4029,2023,327,11,409.1124173,518
4030,2010,389,10,83.59349845,518
4031,2011,363,10,257.9318637,518
4032,2012,418,10,297.6303922,518
