AIRPORT NAME,CODE,AIRPORT NAME 2,CODE 2,KM
Canberra,CBR,Coffs Harbour,CFS,665
Canberra,CBR,Condobolin,CBX,309
Canberra,CBR,Cooma,OOM,112
Canberra,CBR,Coonamble,CNB,486
Canberra,CBR,Cootamundra,CMD,130
Canberra,CBR,Corowa,COW,268
Canberra,CBR,Corryong,CRG,153
Canberra,CBR,Cowra,CWT,170
Canberra,CBR,Cudal,CUL,230
Canberra,CBR,Darwin,DRW,3141
Canberra,CBR,Delhi,DEL,10364
Canberra,CBR,Deniliquin,DNQ,387
Canberra,CBR,Devonport,DPO,696
Canberra,CBR,Dubbo,DBO,348
Canberra,CBR,Essendon,MEB,469
Canberra,CBR,Gold Coast,OOL,892
Canberra,CBR,Goulburn,GLB,74
Canberra,CBR,Gove,GOV,2846
Canberra,CBR,Griffith,GFF,309
Canberra,CBR,Gunnedah,GUH,493
Canberra,CBR,Hamilton Island,HTI,1661
Canberra,CBR,Hay,HXX,409
Canberra,CBR,Helsinki,HEL,15223
Canberra,CBR,Hobart,HBA,850
Canberra,CBR,Hong Kong,HKG,7386
Canberra,CBR,Inverell,IVR,630
Canberra,CBR,Jakarta,JKT,5393
Canberra,CBR,King Island,KNS,692
Canberra,CBR,Kuala Lumpur,KUL,6544
Canberra,CBR,Latrobe Valley,LTV,404
Canberra,CBR,Launceston,LST,715
Canberra,CBR,London,LON,17026
Canberra,CBR,Mackay,MKY,1571
Canberra,CBR,Madrid,MAD,17584
Canberra,CBR,Mallacoota,MCO,259
Canberra,CBR,Mangalore,MML,402
Canberra,CBR,Maroochydore,MCY,1036
Canberra,CBR,Melbourne,MEL,470
Canberra,CBR,Merimbula,MIM,189
Canberra,CBR,Mexico City,MEX,13188
Canberra,CBR,Moree,MRZ,648
Canberra,CBR,Moruya,MYA,108
Canberra,CBR,Moscow,MOW,14510
Canberra,CBR,Narrabri,NAA,558
Canberra,CBR,Narrandera,NRA,254
Canberra,CBR,Nowra,NOA,129
Canberra,CBR,Nyngan,NYN,457
Canberra,CBR,Orange,OAG,214
Canberra,CBR,Ottawa,YOW,16120
Canberra,CBR,Paris,PAR,16923
Canberra,CBR,Parkes,PKE,257
Canberra,CBR,Perth,PER,3091
Canberra,CBR,Port Hedland,PHE,3417
Canberra,CBR,Rockhampton,ROK,1331
Canberra,CBR,Rome,ROM,16256
Canberra,CBR,Sale,SXE,368
Canberra,CBR,Seoul,SEL,8414
Canberra,CBR,Shepparton,SHT,365
Canberra,CBR,Singapore,SIN,6215
Canberra,CBR,Stockholm,STK,15626
Canberra,CBR,Swan Hill,SWH,515
Canberra,CBR,Sydney,SYD,236
Canberra,CBR,Taipei,TPE,7324
Canberra,CBR,Tamworth,TMW,494
Canberra,CBR,Temora,TEM,183
Canberra,CBR,Tokyo,TYO,7945
Canberra,CBR,Townsville,TSV,1800
Canberra,CBR,Tumut,TUM,88
Canberra,CBR,Vienna,VIE,15921
Canberra,CBR,Wagga Wagga,WGA,158
Canberra,CBR,Walgett,WGE,595
Canberra,CBR,Wangaratta,WGT,289
Canberra,CBR,Washington,WAS,15918
Canberra,CBR,Wellington,WLG,2328
Canberra,CBR,Whyalla,WYA,1104
Canberra,CBR,Williamtown,NTL,371
Canberra,CBR,Wollongong,WOL,168
Canberra,CBR,Woomera,WMR,1242
Canberra,CBR,Young,NGA,145
Canobie,CBY,Cloncurry,CNJ,140
Canobie,CBY,Doomadgee,DMD,283
Canobie,CBY,Iffley,IFF,71
Canobie,CBY,Kamileroi,KML,95
Canobie,CBY,Mount Isa,ISA,202
Cape Barren Island,CBI,Devonport,DPO,158
Cape Barren Island,CBI,Flinders Island,FLS,34
Cape Barren Island,CBI,Hobart,HBA,274
Cape Barren Island,CBI,Launceston,LST,144
Cape Don,CDN,Darwin,DRW,157
Cape Don,CDN,Snake Bay,SNB,123
Cape Town,CPT,Melbourne,MEL,10332
Cape Town,CPT,Perth,PER,8710
Cape Town,CPT,Sydney,SYD,11017
Cardiff,CWL,Glasgow,GLA,498
Cardiff,CWL,London,LON,28
Carnarvon,CVQ,Christmas Island,CXM,1811
Carnarvon,CVQ,Cocos Island,CCK,2264
Carnarvon,CVQ,Cue,CUY,511
Carnarvon,CVQ,Derby/Curtin,DRB,1329
Carnarvon,CVQ,Dongara,DRA,506
Carnarvon,CVQ,Gascoyne Junction,GSJ,156
Carnarvon,CVQ,Geraldton,GET,447
Carnarvon,CVQ,Kalbarri,KBR,325
Carnarvon,CVQ,Kalgoorlie,KGI,1009
Carnarvon,CVQ,Karratha,KTA,562
Carnarvon,CVQ,Kununurra,KNX,1865
Carnarvon,CVQ,Learmonth,LEA,297
Carnarvon,CVQ,Meekatharra,MKR,526
Carnarvon,CVQ,Monkey Mia,MJK,112
Carnarvon,CVQ,Morawa,MRW,534
Carnarvon,CVQ,Newman,ZNE,644
Carnarvon,CVQ,Onslow,ONS,386
Carnarvon,CVQ,Paraburdoo,PBO,456
Carnarvon,CVQ,Perth,PER,816
Carnarvon,CVQ,Port Hedland,PHE,714
Carnarvon,CVQ,Roebourne,ROE,581
Carnarvon,CVQ,Shark Bay,SBY,113
Carnarvon,CVQ,Tom Price,TPR,471
Carnarvon,CVQ,Useless Loop,USL,145
Carnarvon,CVQ,Wittenoom,WIT,561
Casino,CSI,Charleville,CTL,725
Casino,CSI,Coffs Harbour,CFS,160
Casino,CSI,Dubbo,DBO,568
Casino,CSI,Glen Innes,GLI,159
Casino,CSI,Gold Coast,OOL,91
Casino,CSI,Griffith,GFF,892
Casino,CSI,Inverell,IVR,217
Casino,CSI,Lismore,LSY,20
Casino,CSI,Maroochydore,MCY,253
Casino,CSI,Moree,MRZ,320
Casino,CSI,Narrabri,NAA,351
Casino,CSI,Oakey,OAK,209
Casino,CSI,Port Macquarie,PQQ,285
Casino,CSI,Sydney,SYD,591
Casino,CSI,Tamworth,TMW,325
Casino,CSI,Taree,TRO,338
Casino,CSI,Wagga Wagga,WGA,875
Casino,CSI,Walgett,WGE,496
Casino,CSI,Williamtown,NTL,450
Castle Hill,CAS,Sydney,SYD,29
Cattle Creek,CTR,Hooker Creek,HOK,126
Cattle Creek,CTR,Limbunya,LIM,181
Cattle Creek,CTR,Wave Hill,WAV,51
Cebu,CEB,Melbourne,MEL,5760
Cebu,CEB,Perth,PER,4768
Cebu,CEB,Sydney,SYD,5700
Ceduna,CED,Cleve,CVC,315
Ceduna,CED,Coober Pedy,CPD,357
Ceduna,CED,Eucla,EUC,459
Ceduna,CED,Forrest,FOS,551
Ceduna,CED,Kalgoorlie,KGI,1173
Ceduna,CED,Kingscote,KGC,532
Ceduna,CED,Macmahons Site,MCC,653
Ceduna,CED,Minnipa,MIN,156
Ceduna,CED,Nullarbor,NBR,277
Ceduna,CED,Olympic Dam,OLD,352
Ceduna,CED,Penong,PNG,71
Ceduna,CED,Port Augusta,PUG,379
Ceduna,CED,Port Lincoln,PLO,341
Ceduna,CED,Port Pirie,PPI,420
Ceduna,CED,Streaky Bay,KBY,95
Ceduna,CED,Sydney,SYD,1642
Ceduna,CED,Whyalla,WYA,372
Ceduna,CED,Wudinna,WUD,192
Century Mine,CNY,Phosphate Hill,PHH,363
Century Mine,CNY,Townsville,TSV,850
Cessnock,CNK,Coffs Harbour,CFS,322
Cessnock,CNK,Forster,FOT,125
Cessnock,CNK,Gold Coast,OOL,554
Cessnock,CNK,Grafton,GFN,373
Cessnock,CNK,Lismore,LSY,476
Cessnock,CNK,Narrabri,NAA,310
Cessnock,CNK,Palm Beach,PLB,88
Cessnock,CNK,Port Macquarie,PQQ,208
Cessnock,CNK,Quirindi,UIR,163
Cessnock,CNK,Scone,NSO,96
Cessnock,CNK,Singleton,SGT,25
Cessnock,CNK,Stanthorpe,SPE,468
Cessnock,CNK,Sydney,SYD,130
Cessnock,CNK,Tamworth,TMW,195
Cessnock,CNK,Taree,TRO,148
Cessnock,CNK,West Maitland,WMD,17
Cessnock,CNK,Williamtown,NTL,46
Cessnock,CNK,Wollongong,WOL,204
Channel Point,CNP,Darwin,DRW,117
Charleville,CTL,Cunnamulla,CMA,191
Charleville,CTL,Dalby,DBY,505
Charleville,CTL,Dubbo,DBO,683
Charleville,CTL,Gold Coast,OOL,743
Charleville,CTL,Isisford,ISI,302
Charleville,CTL,Lightning Ridge,LRD,378
Charleville,CTL,Longreach,LRE,387
Charleville,CTL,Melbourne,MEL,1259
Charleville,CTL,Mitchell,MTQ,168
Charleville,CTL,Mount Isa,ISA,941
Charleville,CTL,Quilpie,ULP,201
Charleville,CTL,Roma,RMA,251
Charleville,CTL,Sydney,SYD,961
Charleville,CTL,Tamworth,TMW,685
Charleville,CTL,Taroom,TAM,370
Charleville,CTL,Thargomindah,XTG,299
Charleville,CTL,Toowoomba,TWB,575
Charleville,CTL,Townsville,TSV,797
Charleville,CTL,Williamtown,NTL,891
Charleville,CTL,Windorah,WNR,377
Charleville,CTL,Winton,WIN,553
Charters Towers,CXT,Cloncurry,CNJ,607
Charters Towers,CXT,Georgetown,GTT,347
Charters Towers,CXT,Hughenden,HGD,230
Charters Towers,CXT,Julia Creek,JCK,480
Charters Towers,CXT,Longreach,LRE,430
Charters Towers,CXT,Mackay,MKY,328
Charters Towers,CXT,Mareeba,MBA,342
Charters Towers,CXT,Moranbah,MOV,293
Charters Towers,CXT,Mount Garnet,MRN,286
Charters Towers,CXT,Mount Isa,ISA,712
Charters Towers,CXT,Richmond,RCM,338
Charters Towers,CXT,Rockhampton,ROK,571
Charters Towers,CXT,Townsville,TSV,102
Charters Towers,CXT,Winton,WIN,420
Cherrabun,CBC,Christmas Creek,CXQ,41
Cherrabun,CBC,Derby/Curtin,DRB,235
Cherrabun,CBC,Fitzroy Crossing,FIZ,82
Cherrabun,CBC,Halls Creek,HCQ,236
Cherribah,CHR,Coffs Harbour,CFS,232
Cherribah,CHR,Glen Innes,GLI,144
Cherribah,CHR,Gold Coast,OOL,142
Cherribah,CHR,Goondiwindi,GOO,174
Cherribah,CHR,Lismore,LSY,122
Cherribah,CHR,Saint George,SGO,346
Cherribah,CHR,Stanthorpe,SPE,23
Cherribah,CHR,Sydney,SYD,619
Cherribah,CHR,Toowoomba,TWB,100
Cherribah,CHR,Warwick,WCK,35
Chicago,ORD,Darwin,DRW,15054
Chicago,ORD,Los Angeles,LAX,2808
Chicago,ORD,Melbourne,MEL,15568
Chicago,ORD,New York,NYC,1190
Chicago,ORD,Perth,PER,17648
Chicago,ORD,San Francisco,SFO,2972
Chicago,ORD,Sydney,SYD,14873
Chillagoe,LLG,Coen,CUQ,404
Chillagoe,LLG,Cooktown,CTN,200
Chillagoe,LLG,Croydon,CDQ,270
Chillagoe,LLG,Drumduff,DFP,201
Chillagoe,LLG,Gamboola,GBP,112
Chillagoe,LLG,Highbury,HIG,168
Chillagoe,LLG,Mareeba,MBA,95
Chillagoe,LLG,Merluna,MLV,504
Chillagoe,LLG,Normanton,NTN,373
Chillagoe,LLG,Richmond,ABG,152
Chillagoe,LLG,Torwood,TWP,87
Chillagoe,LLG,Wrotham Park,WPK,78
Chinchilla,CCA,Dalby,DBY,77
Chinchilla,CCA,Miles,MLS,44
Chinchilla,CCA,Mount Isa,ISA,1321
Chinchilla,CCA,Williamtown,NTL,679
Christchurch,CHC,Darwin,DRW,5271
Christchurch,CHC,Gold Coast,OOL,2409
Christchurch,CHC,Hobart,HBA,2029
Christchurch,CHC,Launceston,LST,2084
Christchurch,CHC,Melbourne,MEL,2420
Christchurch,CHC,Norfolk Island,NLK,1658
Christchurch,CHC,Perth,PER,5050
Christchurch,CHC,Sydney,SYD,2130
Christchurch,CHC,Townsville,TSV,3612
Christchurch,CHC,Wellington,WLG,303
Christmas Creek,CXQ,Derby/Curtin,DRB,265
Christmas Creek,CXQ,Fitzroy Crossing,FIZ,87
Christmas Creek,CXQ,Halls Creek,HCQ,197
Christmas Creek,CXQ,Margaret River Stn,MGV,103
Christmas Island,CXM,Cocos Island,CCK,986
Christmas Island,XCH,Darwin,DRW,2756
Christmas Island,XCH,Denpasar,DPS,1057
Christmas Island,CXM,Geraldton,GET,2244
Christmas Island,XCH,Jakarta,JKT,482
Christmas Island,CXM,Karratha,KTA,1645
Christmas Island,XCH,Kuala Lumpur,KUL,1575
Christmas Island,CXM,Kuching,KCH,1421
Christmas Island,XCH,Kuching,KCH,1421
Christmas Island,CXM,Learmonth,LEA,1585
Christmas Island,XCH,Mataram,AMI,1159
Christmas Island,CXM,Perth,PER,2610
Christmas Island,CXM,Port Hedland,PHE,1771
Christmas Island,CXM,Singapore,SIN,1325
Christmas Island,XCH,Singapore,SIN,1325
Christmas Island,CXM,Woomera,WMR,3948
Clermont,CMQ,Collinsville,KCE,242
Clermont,CMQ,Dysart,DYS,79
Clermont,CMQ,Emerald,EMD,106
Clermont,CMQ,Hughenden,HGD,413
Clermont,CMQ,Longreach,LRE,350
Clermont,CMQ,Mackay,MKY,239
Clermont,CMQ,Maroochydore,MCY,698
Clermont,CMQ,Middlemount,MMU,112
Clermont,CMQ,Miners Lake,MRL,497
Clermont,CMQ,Moranbah,MOV,92
Clermont,CMQ,Proserpine,PPP,270
Clermont,CMQ,Quilpie,ULP,545
Clermont,CMQ,Rockhampton,ROK,300
Clermont,CMQ,Roma,RMA,436
Clermont,CMQ,Thangool,THG,358
Clermont,CMQ,Townsville,TSV,400
Cleve,CVC,Cowell,CCW,36
Cleve,CVC,Kimba,KBA,69
Cleve,CVC,Lock,LOC,71
Cleve,CVC,Minnipa,MIN,159
Cleve,CVC,Streaky Bay,KBY,228
Cleve,CVC,Wudinna,WUD,123
Cleveland,CLE,Melbourne,MEL,16051
Cleveland,CLE,Sydney,SYD,15360
Clifton Hills,CFH,Cowarie,CWA,94
Clifton Hills,CFH,Leigh Creek,LGH,401
Clifton Hills,CFH,Mungaranie,MUN,113
Clifton Hills,CFH,Pandie Pandie,PAD,112
Cloncurry,CNJ,Doomadgee,DMD,352
Cloncurry,CNJ,Gregory Downs,GGD,263
Cloncurry,CNJ,Hughenden,HGD,388
Cloncurry,CNJ,Iffley,IFF,211
Cloncurry,CNJ,Julia Creek,JCK,127
Cloncurry,CNJ,Kamileroi,KML,153
Cloncurry,CNJ,Longreach,LRE,496
Cloncurry,CNJ,Lorraine,LOA,197
Cloncurry,CNJ,Mackay,MKY,904
Cloncurry,CNJ,Mount Isa,ISA,106
Cloncurry,CNJ,Normanton,NTN,337
Cloncurry,CNJ,Richmond,RCM,272
Cloncurry,CNJ,Rockhampton,ROK,1072
Cloncurry,CNJ,Townsville,TSV,674
Cloncurry,CNJ,Winton,WIN,327
Cloncurry,CNJ,Wondoola,WON,237
Cluny,CLU,Glengyle,GLG,32
Cluny,CLU,Longreach,LRE,489
Cobar,CAZ,Condobolin,CBX,216
Cobar,CAZ,Coonamble,CNB,253
Cobar,CAZ,Cootamundra,CMD,401
Cobar,CAZ,Dubbo,DBO,273
Cobar,CAZ,Hay,HXX,344
Cobar,CAZ,Lightning Ridge,LRD,313
Cobar,CAZ,Melbourne,MEL,687
Cobar,CAZ,Nyngan,NYN,134
Cobar,CAZ,Orange,OAG,375
Cobar,CAZ,Parkes,PKE,290
Cobar,CAZ,Sydney,SYD,571
Cobar,CAZ,Walgett,WGE,279
Cobar,CAZ,Warren,WRN,191
Cobar,CAZ,Wilcannia,WCA,229
Cockatoo Island,CTK,Derby/Curtin,DRB,184
Cockatoo Island,CTK,Koolan Island,KNL,69
Coconut Island,CNI,Darnley Island,DNY,91
Coconut Island,CNI,Iron Range,IRG,305
Coconut Island,CNI,Kubin Village,KBV,88
Coconut Island,CNI,Mabuiag Island,MAB,99
Coconut Island,CNI,Murray Island,MYI,107
Coconut Island,CNI,Saibai Island,XSB,90
Coconut Island,CNI,Stephens Island,SPH,80
Coconut Island,CNI,Sue Island,XSI,32
Coconut Island,CNI,Thursday Island,TIS,106
Coconut Island,CNI,Yam Island,YAM,38
Coconut Island,CNI,Yorke Island,OKR,51
Cocos Island,CCK,Geraldton,GET,2615
Cocos Island,CCK,Learmonth,LEA,2145
Cocos Island,CCK,Perth,PER,2941
Cocos Island,CCK,Port Hedland,PHE,2497
Coen,CUQ,Cooktown,CTN,291
Coen,CUQ,Dixie,DXD,149
Coen,CUQ,Edward River,EDR,205
Coen,CUQ,Iron Range,IRG,110
Coen,CUQ,Kalpowar,KPP,174
Coen,CUQ,Kowanyama,KWN,241
Coen,CUQ,Lakefield,LFP,174
Coen,CUQ,Laura,LUU,245
Coen,CUQ,Lizard Island,LZR,274
Coen,CUQ,Merluna,MLV,104
Coen,CUQ,Moreton,MET,153
Coen,CUQ,Mornington Island,ONG,533
Coen,CUQ,Musgrave (Qld.),MUS,120
Coen,CUQ,Rokeby,RKY,49
Coen,CUQ,Thursday Island,TIS,364
Coen,CUQ,Weipa,WEI,176
Coen,CUQ,Yorke Island,OKR,448
Coffs Harbour,CFS,Cooma,OOM,768
Coffs Harbour,CFS,Dubbo,DBO,481
Coffs Harbour,CFS,Essendon,MEB,1119
Coffs Harbour,CFS,Evans Head,EVD,139
Coffs Harbour,CFS,Glen Innes,GLI,155
Coffs Harbour,CFS,Gold Coast,OOL,243
Coffs Harbour,CFS,Grafton,GFN,63
Coffs Harbour,CFS,Kempsey,KPS,88
Coffs Harbour,CFS,Lismore,LSY,166
Coffs Harbour,CFS,Lord Howe Island,LDH,586
Coffs Harbour,CFS,Maroochydore,MCY,413
Coffs Harbour,CFS,Melbourne,MEL,1118
Coffs Harbour,CFS,Narrabri,NAA,316
Coffs Harbour,CFS,Norfolk Island,NLK,1440
Coffs Harbour,CFS,Port Macquarie,PQQ,126
Coffs Harbour,CFS,Scone,NSO,289
Coffs Harbour,CFS,Sydney,SYD,443
Coffs Harbour,CFS,Tamworth,TMW,233
Coffs Harbour,CFS,Taree,TRO,184
Coffs Harbour,CFS,Wagga Wagga,WGA,755
Coffs Harbour,CFS,West Maitland,WMD,306
Coffs Harbour,CFS,Williamtown,NTL,301
Collarenebri,CLI,Lightning Ridge,LRD,59
Collie,COI,Katanning,KTG,137
Collie,COI,Manjimup,MJP,100
Collie,COI,Narrogin,NRG,94
Collie,COI,Perth,PER,160
Collinsville,KCE,Dysart,DYS,230
Collinsville,KCE,Emerald,EMD,331
Collinsville,KCE,Hughenden,HGD,379
Collinsville,KCE,Longreach,LRE,485
Collinsville,KCE,Mackay,MKY,152
Collinsville,KCE,Moranbah,MOV,164
Collinsville,KCE,Newlands,NWL,65
Collinsville,KCE,Proserpine,PPP,74
Collinsville,KCE,Rockhampton,ROK,411
Collinsville,KCE,Thangool,THG,516
Collinsville,KCE,Townsville,TSV,188
Cologne,CGN,Frankfurt,FRA,137
Cologne,CGN,Melbourne,MEL,16416
Cologne,CGN,Paris,PAR,389
Cologne,CGN,Perth,PER,13981
Cologne,CGN,Sydney,SYD,16579
Colombo,CMB,Dubai,DXB,3288
Colombo,CMB,Melbourne,MEL,8362
Colombo,CMB,Perth,PER,5791
Colombo,CMB,Singapore,SIN,2751
Colombo,CMB,Sydney,SYD,8768
Condobolin,CBX,Coonamble,CNB,255
Condobolin,CBX,Cootamundra,CMD,190
Condobolin,CBX,Cowra,CWT,159
Condobolin,CBX,Cudal,CUL,147
Condobolin,CBX,Dubbo,DBO,158
Condobolin,CBX,Forbes,FBS,75
Condobolin,CBX,Lake Cargelligo,LCG,81
Condobolin,CBX,Melbourne,MEL,556
Condobolin,CBX,Orange,OAG,182
Condobolin,CBX,Palm Beach,PLB,386
Condobolin,CBX,Parkes,PKE,96
Condobolin,CBX,Sydney,SYD,381
Condobolin,CBX,Temora,TEM,154
Condobolin,CBX,Tumut,TUM,262
Condobolin,CBX,Wee Waa,WWA,375
Condobolin,CBX,West Wyalong,WWY,97
Condobolin,CBX,Young,NGA,164
Coober Pedy,CPD,Ernabella,ERN,398
Coober Pedy,CPD,Forrest,FOS,668
Coober Pedy,CPD,Fregon,FRG,366
Coober Pedy,CPD,Indulkana,IDK,268
Coober Pedy,CPD,Kimba,KBA,480
Coober Pedy,CPD,Kingoonya,KOO,216
Coober Pedy,CPD,Kingscote,KGC,787
Coober Pedy,CPD,Leigh Creek,LGH,398
Coober Pedy,CPD,Macmahons Site,MCC,336
Coober Pedy,CPD,Marla,MAR,218
Coober Pedy,CPD,Minnipa,MIN,425
Coober Pedy,CPD,Mintabie,MTB,245
Coober Pedy,CPD,Olympic Dam,OLD,263
Coober Pedy,CPD,Oodnadatta,ODD,179
Coober Pedy,CPD,Parafield,XPF,739
Coober Pedy,CPD,Port Augusta,PUG,480
Coober Pedy,CPD,Port Lincoln,PLO,628
Coober Pedy,CPD,Port Pirie,PPI,561
Coober Pedy,CPD,Tarcoola,TAQ,188
Coober Pedy,CPD,Whyalla,WYA,520
Coober Pedy,CPD,Woomera,WMR,309
Cooinda,CDA,Darwin,DRW,188
Cooinda,CDA,Gove,GOV,472
Cooinda,CDA,Jabiru,JAB,48
Cooinda,CDA,Katherine/Tindal,KTR,180
Cooinda,CDA,Kununurra,KNX,522
Cooinda,CDA,Oenpelli,OPI,82
Cooinda,CDA,Ramingining,RAM,264
Cooktown,CTN,Dixie,DXD,188
Cooktown,CTN,Edward River,EDR,389
Cooktown,CTN,Iron Range,IRG,358
Cooktown,CTN,Kalpowar,KPP,120
Cooktown,CTN,Karumba,KRB,515
Cooktown,CTN,Lakefield,LFP,122
Cooktown,CTN,Laura,LUU,79
Cooktown,CTN,Laura Station,LUT,80
Cooktown,CTN,Lizard Island,LZR,91
Cooktown,CTN,Merluna,MLV,394
Cooktown,CTN,Moreton,MET,431
Cooktown,CTN,Mornington Island,ONG,658
Cooktown,CTN,Murray Island,MYI,627
Cooktown,CTN,Musgrave (Qld.),MUS,196
Cooktown,CTN,Rokeby,RKY,335
Cooktown,CTN,Thursday Island,TIS,624
Cooktown,CTN,Vanrook,VNR,385
Cooktown,CTN,Weipa,WEI,467
Cooktown,CTN,Yorke Island,OKR,662
Coolah,CLH,Dubbo,DBO,109
Coolah,CLH,Goodooga,GDA,369
Coolah,CLH,Mudgee,DGE,88
Coolah,CLH,Tooraweenah,TWN,77
Cooma,OOM,Corryong,CRG,99
Cooma,OOM,Devonport,DPO,585
Cooma,OOM,Griffith,GFF,349
Cooma,OOM,Melbourne,MEL,398
Cooma,OOM,Merimbula,MIM,107
Cooma,OOM,Mildura,MQL,668
Cooma,OOM,Narrandera,NRA,286
Cooma,OOM,Sale,SXE,267
Cooma,OOM,Sydney,SYD,330
Cooma,OOM,Wagga Wagga,WGA,186
Cooma,OOM,Williamtown,NTL,470
Coonabarabran,COJ,Coonamble,CNB,93
Coonabarabran,COJ,Dubbo,DBO,118
Coonabarabran,COJ,Gunnedah,GUH,103
Coonabarabran,COJ,Mudgee,DGE,141
Coonabarabran,COJ,Narrabri,NAA,125
Coonabarabran,COJ,Nyngan,NYN,197
Coonabarabran,COJ,Orange,OAG,228
Coonabarabran,COJ,Quirindi,UIR,121
Coonabarabran,COJ,Scone,NSO,168
Coonabarabran,COJ,Sydney,SYD,342
Coonabarabran,COJ,Walgett,WGE,181
Coonabarabran,COJ,Williamtown,NTL,292
Coonamble,CNB,Dubbo,DBO,138
Coonamble,CNB,Lightning Ridge,LRD,174
Coonamble,CNB,Nyngan,NYN,128
Coonamble,CNB,Orange,OAG,276
Coonamble,CNB,Sydney,SYD,421
Coonamble,CNB,Walgett,WGE,109
Coonamble,CNB,Young,NGA,364
Coorabie,CRB,Eucla,EUC,324
Coorabie,CRB,Koonibba,XKO,106
Coorabie,CRB,Nullarbor,NBR,142
Coorabie,CRB,Yalata Mission,XYA,64
Cootamundra,CMD,Cowra,CWT,104
Cootamundra,CMD,Cudal,CUL,165
Cootamundra,CMD,Dubbo,DBO,272
Cootamundra,CMD,Forbes,FBS,141
Cootamundra,CMD,Goulburn,GLB,156
Cootamundra,CMD,Orange,OAG,171
Cootamundra,CMD,Parkes,PKE,167
Cootamundra,CMD,Sydney,SYD,299
Cootamundra,CMD,Temora,TEM,53
Cootamundra,CMD,Tumut,TUM,74
Cootamundra,CMD,West Wyalong,WWY,109
Cootamundra,CMD,Young,NGA,45
Copenhagen,CPH,Darwin,DRW,12912
Copenhagen,CPH,Melbourne,MEL,15977
Copenhagen,CPH,Perth,PER,13701
Copenhagen,CPH,Sydney,SYD,16057
Cordillo Downs,ODL,Durham Downs,DHD,130
Cordillo Downs,ODL,Innamincka,INN,106
Cordillo Downs,ODL,Leigh Creek,LGH,480
Cordillo Downs,ODL,Mungaranie,MUN,241
Cordillo Downs,ODL,Port Augusta,PUG,700
Cordillo Downs,ODL,Roseberth,RSB,142
Corowa,COW,Essendon,MEB,233
Corowa,COW,Holbrook,HBK,94
Corowa,COW,Melbourne,MEL,230
Corowa,COW,Moorabbin,MBW,247
Corowa,COW,Sydney,SYD,496
Corowa,COW,Tumut,TUM,189
Corowa,COW,Wagga Wagga,WGA,136
Corryong,CRG,Melbourne,MEL,318
Corryong,CRG,Sydney,SYD,390
Corryong,CRG,Wagga Wagga,WGA,119
Cowarie,CWA,Leigh Creek,LGH,322
Cowarie,CWA,Mungaranie,MUN,48
Cowarie,CWA,Pandie Pandie,PAD,205
Cowell,CCW,Kimba,KBA,75
Cowell,CCW,Minlaton,MLT,133
Cowra,CWT,Cudal,CUL,65
Cowra,CWT,Dubbo,DBO,181
Cowra,CWT,Forbes,FBS,85
Cowra,CWT,Griffith,GFF,242
Cowra,CWT,Hillston,HLS,293
Cowra,CWT,Ivanhoe,IVO,418
Cowra,CWT,Lake Cargelligo,LCG,220
Cowra,CWT,Melbourne,MEL,547
Cowra,CWT,Narrandera,NRA,219
Cowra,CWT,Orange,OAG,68
Cowra,CWT,Parkes,PKE,88
Cowra,CWT,Sydney,SYD,234
Cowra,CWT,Temora,TEM,123
Cowra,CWT,Walgett,WGE,427
Cowra,CWT,West Wyalong,WWY,135
Cowra,CWT,Williamtown,NTL,319
Cowra,CWT,Young,NGA,59
Creswell Downs,CWD,Eva Downs,EVA,112
Creswell Downs,CWD,Mallapunyah Springs,MYH,110
Creswell Downs,CWD,Mcarthur River,MHU,168
Creswell Downs,CWD,Mount Isa,ISA,482
Creswell Downs,CWD,Rockhampton Downs,RKD,135
Creswell Downs,CWD,Roper River,RPM,379
Creswell Downs,CWD,Walhallow,WHL,33
Croker Island,CKI,Darwin,DRW,223
Croker Island,CKI,Elcho Island,ELC,351
Croker Island,CKI,Garden Point,GPN,226
Croker Island,CKI,Jabiru,JAB,172
Croker Island,CKI,Maningrida,MNG,216
Croker Island,CKI,Milingimbi,MGT,283
Croker Island,CKI,Oenpelli,OPI,141
Croker Island,CKI,Ramingining,RAM,294
Croker Island,CKI,Snake Bay,SNB,202
Croker Island,CKI,South Goulburn Is.,GBI,113
Croydon,CDQ,Delta Downs,DDN,170
Croydon,CDQ,Drumduff,DFP,255
Croydon,CDQ,Dunbar,DNB,242
Croydon,CDQ,Georgetown,GTT,135
Croydon,CDQ,Highbury,HIG,221
Croydon,CDQ,Karumba,KRB,173
Croydon,CDQ,Mareeba,MBA,359
Croydon,CDQ,Mornington Island,ONG,371
Croydon,CDQ,Mount Isa,ISA,398
Croydon,CDQ,Normanton,NTN,139
Croydon,CDQ,Richmond,ABG,120
Croydon,CDQ,Robin Hood,XRH,168
Croydon,CDQ,Torwood,TWP,185
Croydon,CDQ,Townsville,TSV,489
Croydon,CDQ,Vanrook,VNR,143
Croydon,CDQ,Weipa,WEI,617
Croydon,CDQ,Wrotham Park,WPK,254
Cudal,CUL,Dubbo,DBO,119
Cudal,CUL,Forbes,FBS,78
Cudal,CUL,Geelong,GEE,681
Cudal,CUL,Gold Coast,OOL,726
Cudal,CUL,Griffith,GFF,273
Cudal,CUL,Mudgee,DGE,111
Cudal,CUL,Nyngan,NYN,242
Cudal,CUL,Orange,OAG,36
